,index,Claim_x,pred_y,0_proba,1_proba,Unnamed: 0,ID,Agency,Agency Type,Distribution Channel,Product Name,Claim_y,Duration,Destination,Net Sales,Commision (in value),Gender,Age
432,3070,0,1,0.3569577152418305,0.6430422847581695,29027,59539,C2B,Airlines,Online,Bronze Plan,0,22,SINGAPORE,33.5,8.38,F,46
433,3072,0,1,0.31342042336233833,0.6865795766376617,21371,23562,C2B,Airlines,Online,Silver Plan,0,10,SINGAPORE,32.5,8.13,M,30
434,3084,0,1,0.3048439126646294,0.6951560873353706,2613,54694,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,0,20,MALAYSIA,26.5,17.23,F,56
435,3085,0,1,0.36437338721903667,0.6356266127809633,18832,56102,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,21.0,5.25,M,39
436,3086,0,1,0.32824441292976925,0.6717555870702308,10477,33799,C2B,Airlines,Online,Silver Plan,0,94,SINGAPORE,18.5,4.63,M,28
437,3098,0,1,0.36080217324964126,0.6391978267503587,27572,49404,C2B,Airlines,Online,Bronze Plan,0,76,SINGAPORE,20.0,5.0,F,39
438,3106,0,1,0.4786799629128978,0.5213200370871022,26951,40771,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,104,SOUTH AFRICA,99.0,59.4,,50
439,3111,0,1,0.318925581217264,0.681074418782736,50306,62004,C2B,Airlines,Online,Silver Plan,0,6,SINGAPORE,27.0,6.75,M,28
440,3114,0,1,0.33731075016067835,0.6626892498393216,7652,57539,C2B,Airlines,Online,Bronze Plan,0,181,SINGAPORE,25.2,6.3,F,37
441,3140,0,1,0.23454003165371284,0.7654599683462872,36631,33430,C2B,Airlines,Online,Silver Plan,0,25,SINGAPORE,78.5,19.63,M,30
442,3144,0,1,0.294150322841072,0.705849677158928,44331,56815,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,34,THAILAND,26.5,17.23,M,37
443,3145,0,1,0.32373046042601705,0.676269539573983,23359,51339,C2B,Airlines,Online,Silver Plan,0,10,SINGAPORE,39.0,9.75,M,39
444,3150,0,1,0.3758812323892793,0.6241187676107207,4544,48448,C2B,Airlines,Online,Silver Plan,0,12,SINGAPORE,29.5,7.38,F,52
445,3153,0,1,0.40885648579418543,0.5911435142058146,37020,28106,C2B,Airlines,Online,Silver Plan,0,10,SINGAPORE,33.5,8.38,M,67
446,3155,0,1,0.3819868549506611,0.6180131450493389,25479,30672,C2B,Airlines,Online,Bronze Plan,0,176,SINGAPORE,29.5,7.38,F,57
447,3166,0,1,0.3714423904652805,0.6285576095347195,24976,48442,C2B,Airlines,Online,Silver Plan,0,8,SINGAPORE,22.5,5.63,F,45
448,3177,0,1,0.2262305680890776,0.7737694319109224,28760,35402,TTW,Travel Agency,Offline,Individual Comprehensive Plan,0,369,AUSTRALIA,97.0,0.0,F,60
449,3184,0,1,0.17021996662898642,0.8297800333710136,24154,17044,C2B,Airlines,Online,Annual Silver Plan,0,374,SINGAPORE,252.85,63.21,M,50
450,3188,0,1,0.2923221849930848,0.7076778150069152,49625,37129,C2B,Airlines,Online,Silver Plan,0,20,SINGAPORE,54.5,13.63,M,38
451,3189,0,1,0.262469111080499,0.737530888919501,35521,25863,C2B,Airlines,Online,Bronze Plan,0,18,SINGAPORE,69.55,17.39,F,34
452,3192,0,1,0.3966293117561337,0.6033706882438663,35868,43327,KML,Travel Agency,Online,Value Plan,0,116,NORWAY,75.0,28.5,F,48
453,3194,0,1,0.26887333114172485,0.7311266688582752,12458,34755,C2B,Airlines,Online,Silver Plan,0,116,SINGAPORE,49.5,12.38,F,27
454,3196,0,1,0.3202481111066754,0.6797518888933246,11489,58198,C2B,Airlines,Online,Bronze Plan,0,10,SINGAPORE,21.0,5.25,M,22
455,3200,0,1,0.3433363429586711,0.6566636570413289,42520,32393,C2B,Airlines,Online,Silver Plan,0,124,SINGAPORE,33.5,8.38,M,46
456,3201,0,1,0.3877807229954727,0.6122192770045273,36710,33395,C2B,Airlines,Online,Bronze Plan,0,149,SINGAPORE,17.0,4.25,F,49
457,3202,0,1,0.42423961967705803,0.575760380322942,42696,19900,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,66,FRANCE,198.0,118.8,,39
458,3204,0,1,0.4397250900701727,0.5602749099298273,9230,61218,CCR,Travel Agency,Offline,Comprehensive Plan,0,51,MALAYSIA,29.0,9.57,M,32
459,3207,0,1,0.3712277033692848,0.6287722966307152,4834,41630,C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,13.5,3.38,F,36
460,3209,0,1,0.4102394037229766,0.5897605962770234,13882,36751,C2B,Airlines,Online,Bronze Plan,0,18,SINGAPORE,18.0,4.5,F,54
461,3217,0,1,0.28742765720448493,0.7125723427955151,33475,11908,C2B,Airlines,Online,Bronze Plan,0,66,SINGAPORE,57.0,14.25,M,37
462,3263,0,1,0.366811447026266,0.633188552973734,37,6394,C2B,Airlines,Online,Bronze Plan,0,2,SINGAPORE,17.25,4.31,M,37
463,3266,0,1,0.256807926766881,0.743192073233119,32378,43881,C2B,Airlines,Online,Annual Silver Plan,0,375,SINGAPORE,193.2,48.3,F,51
464,3268,0,1,0.4113943305134483,0.5886056694865517,3502,22220,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,BRUNEI DARUSSALAM,20.0,0.0,,44
465,3272,0,1,0.11020752977348114,0.8897924702265189,4787,62536,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,0,193,SPAIN,110.5,71.83,M,51
466,3278,0,1,0.36198691570098473,0.6380130842990153,9381,41636,C2B,Airlines,Online,Silver Plan,0,10,SINGAPORE,24.5,6.13,M,43
467,3280,0,1,0.14780016310088662,0.8521998368991134,28879,55564,C2B,Airlines,Online,Silver Plan,0,17,SINGAPORE,144.0,36.0,F,29
468,3282,0,1,0.2982555312713121,0.7017444687286879,30775,36768,C2B,Airlines,Online,Silver Plan,0,95,SINGAPORE,49.5,12.38,F,39
469,3302,0,1,0.34272306109188155,0.6572769389081184,32281,43490,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,16.0,4.0,F,27
470,3310,0,1,0.293701305677594,0.706298694322406,35910,14363,C2B,Airlines,Online,Silver Plan,0,4,SINGAPORE,49.0,12.25,F,34
471,3315,0,1,0.33304548315716165,0.6669545168428384,21672,50208,C2B,Airlines,Online,Annual Silver Plan,0,372,SINGAPORE,161.0,40.25,F,59
472,3323,0,1,0.1829279717161333,0.8170720282838667,9001,43686,C2B,Airlines,Online,Annual Silver Plan,0,370,SINGAPORE,216.0,54.0,M,30
473,3326,0,1,0.3098257700557029,0.6901742299442971,45253,59658,C2B,Airlines,Online,Bronze Plan,0,36,SINGAPORE,39.0,9.75,M,32
474,3337,0,1,0.3265702598672485,0.6734297401327515,49806,44232,C2B,Airlines,Online,Bronze Plan,0,10,SINGAPORE,27.0,6.75,F,29
475,3346,0,1,0.38767647804408256,0.6123235219559174,38182,36293,C2B,Airlines,Online,Silver Plan,0,7,SINGAPORE,18.5,4.63,F,48
476,3356,0,1,0.4124084594468671,0.5875915405531329,46047,30677,C2B,Airlines,Online,Bronze Plan,0,4,SINGAPORE,13.5,3.38,M,51
477,3360,0,1,0.23684423644218067,0.7631557635578193,14463,31661,C2B,Airlines,Online,Silver Plan,0,9,SINGAPORE,83.0,20.75,M,34
478,3369,0,1,0.18779788746663617,0.8122021125333638,38397,25860,C2B,Airlines,Online,Bronze Plan,0,174,SINGAPORE,107.0,26.75,M,29
479,3370,0,1,0.2538762085976929,0.7461237914023071,34120,19484,C2B,Airlines,Online,Bronze Plan,0,82,SINGAPORE,69.55,17.39,F,32
480,3375,0,1,0.3329319786096281,0.6670680213903719,25175,6205,C2B,Airlines,Online,Bronze Plan,0,15,SINGAPORE,22.1,5.53,M,28
481,3379,0,1,0.30222854731250404,0.697771452687496,22684,52595,C2B,Airlines,Online,Bronze Plan,0,25,SINGAPORE,53.0,13.25,F,39
482,3381,0,1,0.2918631456123003,0.7081368543876997,32363,50337,C2B,Airlines,Online,Silver Plan,0,12,SINGAPORE,39.0,9.75,F,26
483,3436,0,1,0.23153634988329208,0.7684636501167079,3017,38496,C2B,Airlines,Online,Silver Plan,0,60,SINGAPORE,67.0,16.75,F,21
484,3446,0,1,0.294657043812374,0.705342956187626,34210,32868,C2B,Airlines,Online,Silver Plan,0,56,SINGAPORE,37.0,9.25,F,27
485,3450,0,1,0.37042542089177455,0.6295745791082255,39021,55179,C2B,Airlines,Online,Silver Plan,0,10,SINGAPORE,39.0,9.75,M,57
486,3464,0,1,0.244349700099868,0.755650299900132,30723,48008,C2B,Airlines,Online,Silver Plan,0,27,SINGAPORE,81.5,20.38,M,37
487,3475,0,1,0.32081469869200296,0.679185301307997,38478,51496,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,161.0,40.25,M,54
488,3481,0,1,0.11505255839801265,0.8849474416019874,42064,12973,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,291.75,72.94,M,39
489,3495,0,1,0.24725753054566635,0.7527424694543337,30027,61230,C2B,Airlines,Online,Bronze Plan,0,19,SINGAPORE,69.5,17.38,M,27
490,3506,0,1,0.3390030520514431,0.6609969479485569,32186,28933,C2B,Airlines,Online,Bronze Plan,0,161,SINGAPORE,34.5,8.63,M,44
491,3511,0,1,0.183184412113095,0.816815587886905,28775,61053,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.0,54.0,F,30
492,3513,0,1,0.32319258566528064,0.6768074143347194,349,40907,C2B,Airlines,Online,Silver Plan,0,84,SINGAPORE,39.0,9.75,F,41
493,3514,0,1,0.26037810547152573,0.7396218945284743,11743,56678,C2B,Airlines,Online,Bronze Plan,0,41,SINGAPORE,56.5,14.13,F,24
494,3519,0,1,0.28023434345942766,0.7197656565405723,38038,20760,EPX,Travel Agency,Offline,2 way Comprehensive Plan,0,21,JAPAN,42.0,0.0,,118
495,3525,0,1,0.3788155668866976,0.6211844331133024,40435,38307,C2B,Airlines,Online,Silver Plan,0,3,SINGAPORE,15.0,3.75,F,42
496,3527,0,1,0.2484821383261493,0.7515178616738507,5801,49189,C2B,Airlines,Online,Silver Plan,0,14,SINGAPORE,62.0,15.5,F,24
497,3531,0,1,0.35870345610170085,0.6412965438982992,13315,44436,C2B,Airlines,Online,Silver Plan,0,6,SINGAPORE,29.0,7.25,M,45
498,3539,0,1,0.35946758221371433,0.6405324177862857,16901,53985,C2B,Airlines,Online,Bronze Plan,0,57,SINGAPORE,33.5,8.38,F,48
499,3560,0,1,0.1725004427045651,0.8274995572954349,43040,36031,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,13,UNITED KINGDOM,48.0,31.2,F,34
500,3567,0,1,0.2141495051419996,0.7858504948580004,2082,53599,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.0,54.0,M,47
501,3577,0,1,0.18469878007691332,0.8153012199230867,37806,50218,C2B,Airlines,Online,Annual Silver Plan,0,369,SINGAPORE,216.0,54.0,M,31
502,3580,0,1,0.334980140367404,0.665019859632596,5131,58001,C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,20.0,5.0,M,27
503,3581,0,1,0.3871997009512036,0.6128002990487964,48609,46721,C2B,Airlines,Online,Bronze Plan,0,12,SINGAPORE,33.5,8.38,M,57
504,3595,0,1,0.49765444596327,0.50234555403673,48361,40271,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,56,FRANCE,80.0,0.0,,36
505,3596,0,1,0.25575346762578666,0.7442465323742133,7247,37597,C2B,Airlines,Online,Silver Plan,0,165,SINGAPORE,63.5,15.88,M,33
506,3599,0,1,0.36342531718473914,0.6365746828152609,20180,61237,C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,16.0,4.0,F,35
507,3601,0,1,0.3376804618941053,0.6623195381058947,34271,61667,C2B,Airlines,Online,Silver Plan,0,4,SINGAPORE,22.5,5.63,M,32
508,3617,0,1,0.30921765368373455,0.6907823463162654,45119,31195,C2B,Airlines,Online,Bronze Plan,0,23,SINGAPORE,34.5,8.63,F,28
509,3636,0,1,0.32149498461468295,0.678505015385317,20391,31507,C2B,Airlines,Online,Silver Plan,0,11,SINGAPORE,41.5,10.38,F,40
510,3640,0,1,0.327865347860575,0.672134652139425,20406,22152,C2B,Airlines,Online,Silver Plan,0,5,SINGAPORE,37.0,9.25,M,39
511,3655,0,1,0.1935910355729239,0.8064089644270761,29506,56297,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,216.0,54.0,M,36
512,3660,0,1,0.17014611232008992,0.8298538876799101,44119,54666,LWC,Travel Agency,Online,Annual Travel Protect Gold,0,382,UNITED STATES,256.2,166.53,F,43
513,3662,0,1,0.33262449415213,0.66737550584787,19485,60237,C2B,Airlines,Online,Bronze Plan,0,4,SINGAPORE,16.0,4.0,M,23
514,3663,0,1,0.33887356005921554,0.6611264399407845,39464,35405,TTW,Travel Agency,Offline,Individual Comprehensive Plan,0,364,SINGAPORE,97.0,0.0,F,28
515,3666,0,1,0.18935156176837142,0.8106484382316286,33977,55570,C2B,Airlines,Online,Silver Plan,0,37,SINGAPORE,95.0,23.75,F,19
516,3687,0,1,0.156413999374292,0.843586000625708,37759,3610,C2B,Airlines,Online,Annual Silver Plan,0,368,SINGAPORE,252.85,63.21,F,41
517,3692,0,1,0.2816849953604337,0.7183150046395663,11271,44044,C2B,Airlines,Online,Bronze Plan,0,40,SINGAPORE,60.0,15.0,F,36
518,3694,0,1,0.3739236322758255,0.6260763677241745,17295,32862,C2B,Airlines,Online,Silver Plan,0,10,SINGAPORE,18.5,4.63,M,43
519,3697,0,1,0.466463945262765,0.533536054737235,43479,39912,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,11,SOUTH AFRICA,89.1,53.46,,38
520,3698,0,1,0.17972911010352888,0.8202708898964711,30243,44450,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,216.0,54.0,F,28
521,3710,0,1,0.31984429830696126,0.6801557016930387,42706,28930,C2B,Airlines,Online,Bronze Plan,0,20,SINGAPORE,23.5,5.88,F,24
522,3712,0,1,0.14377637695814005,0.85622362304186,21446,52965,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,259.2,64.8,F,37
523,3716,0,1,0.33873912116554983,0.6612608788344502,9590,37309,C2B,Airlines,Online,Bronze Plan,0,3,SINGAPORE,11.5,2.88,F,22
524,3740,0,1,0.40117149447655964,0.5988285055234404,43769,39457,C2B,Airlines,Online,Bronze Plan,0,2,SINGAPORE,15.0,3.75,F,48
525,3746,0,1,0.1749511342179283,0.8250488657820717,17235,33637,C2B,Airlines,Online,Silver Plan,0,52,SINGAPORE,132.5,33.13,M,39
526,3762,0,1,0.3069524087211063,0.6930475912788937,44173,21716,C2B,Airlines,Online,Silver Plan,0,8,SINGAPORE,24.05,6.01,M,21
527,3771,0,1,0.4370916164087517,0.5629083835912483,39228,2906,C2B,Airlines,Online,Gold Plan,0,22,SINGAPORE,37.8,9.45,F,13
528,3775,0,1,0.2579144553265328,0.7420855446734672,48960,58758,C2B,Airlines,Online,Bronze Plan,0,45,SINGAPORE,56.5,14.13,F,23
529,3779,0,1,0.27799006458544784,0.7220099354145522,5727,13934,C2B,Airlines,Online,Silver Plan,0,8,SINGAPORE,49.8,12.45,M,28
530,3780,0,1,0.05143092959309614,0.9485690704069039,11583,35468,C2B,Airlines,Online,Gold Plan,0,176,SINGAPORE,357.5,89.38,M,24
531,3787,0,1,0.35693985917686333,0.6430601408231367,38356,47563,C2B,Airlines,Online,Bronze Plan,0,84,SINGAPORE,27.0,6.75,F,43
532,3791,0,1,0.17881948500182687,0.8211805149981731,42999,34766,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,252.85,63.21,M,55
533,3810,0,1,0.37919847644486504,0.620801523555135,26239,44195,KML,Travel Agency,Online,Value Plan,0,66,NETHERLANDS,75.0,28.5,F,48
534,3817,0,1,0.32462084631967025,0.6753791536803297,2432,59148,C2B,Airlines,Online,Bronze Plan,0,10,SINGAPORE,20.0,5.0,M,23
535,3819,0,1,0.36253804269965617,0.6374619573003438,38553,5986,C2B,Airlines,Online,Bronze Plan,0,15,SINGAPORE,17.55,4.39,F,36
536,3836,0,1,0.26781716490124086,0.7321828350987591,29060,27276,C2B,Airlines,Online,Silver Plan,0,34,SINGAPORE,93.6,23.4,F,57
537,3842,0,1,0.45093333381080136,0.5490666661891986,29877,54187,C2B,Airlines,Online,Bronze Plan,0,11,SINGAPORE,27.0,6.75,F,75
538,3843,0,1,0.4577260490926436,0.5422739509073564,24654,63201,C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,16.0,4.0,F,69
539,3855,0,1,0.3032703548951089,0.6967296451048911,37167,29634,C2B,Airlines,Online,Silver Plan,0,35,SINGAPORE,25.0,6.25,F,21
540,3858,0,1,0.27455512474046917,0.7254448752595308,46445,50336,C2B,Airlines,Online,Silver Plan,0,149,SINGAPORE,47.5,11.88,M,29
541,3859,0,1,0.38108975029126346,0.6189102497087365,27139,36750,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,18.0,4.5,M,43
542,3871,0,1,0.3341760884163628,0.6658239115836372,23820,61848,C2B,Airlines,Online,Bronze Plan,0,10,SINGAPORE,27.0,6.75,F,32
543,3877,0,1,0.39848654795153315,0.6015134520484668,13934,27589,C2B,Airlines,Online,Silver Plan,0,37,SINGAPORE,24.05,6.01,F,57
544,3880,0,1,0.4174048645502453,0.5825951354497547,19596,51862,C2B,Airlines,Online,Gold Plan,0,13,SINGAPORE,69.0,17.25,M,29
545,3883,0,1,0.2726067596081331,0.7273932403918669,24875,37317,C2B,Airlines,Online,Bronze Plan,0,22,SINGAPORE,62.0,15.5,F,33
546,3884,0,1,0.4231496240762147,0.5768503759237853,23594,54518,C2B,Airlines,Online,Silver Plan,0,46,SINGAPORE,22.5,5.63,F,65
547,3890,0,1,0.21734236115646544,0.7826576388435346,6231,51469,C2B,Airlines,Online,Bronze Plan,0,88,SINGAPORE,81.0,20.25,F,23
548,3897,0,1,0.43883043379545483,0.5611695662045452,28003,36090,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,11.5,2.88,M,59
549,3901,0,1,0.312214643822013,0.687785356177987,10890,28104,C2B,Airlines,Online,Silver Plan,0,8,SINGAPORE,18.5,4.63,M,19
550,3914,0,1,0.2164151009668801,0.7835848990331199,37196,58550,C2B,Airlines,Online,Silver Plan,0,19,SINGAPORE,81.5,20.38,F,23
551,3918,0,1,0.44139398505087346,0.5586060149491265,12357,6708,C2B,Airlines,Online,Bronze Plan,0,12,SINGAPORE,22.1,5.53,F,68
552,3919,0,1,0.28150761686502357,0.7184923831349764,10016,42649,C2B,Airlines,Online,Silver Plan,0,26,SINGAPORE,39.0,9.75,M,22
553,3932,0,1,0.38402583694007797,0.615974163059922,3097,38963,C2B,Airlines,Online,Bronze Plan,0,28,SINGAPORE,50.5,12.63,M,69
554,3935,0,1,0.15345133994485172,0.8465486600551483,49013,63078,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,9,CHINA,46.4,30.16,F,35
555,3936,0,1,0.47670903940282183,0.5232909605971782,44092,60407,C2B,Airlines,Online,Bronze Plan,0,17,SINGAPORE,20.0,5.0,M,79
556,3944,0,1,0.37130775917616676,0.6286922408238332,14201,34188,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,13.5,3.38,M,36
557,3952,0,1,0.06085406561449502,0.939145934385505,20970,3430,C2B,Airlines,Online,Annual Gold Plan,0,391,SINGAPORE,449.25,112.31,F,32
558,3954,0,1,0.29568295437115,0.70431704562885,35314,32364,C2B,Airlines,Online,Bronze Plan,0,43,SINGAPORE,34.5,8.63,M,23
559,3970,0,1,0.13375246141444996,0.86624753858555,25987,29637,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,252.85,63.21,M,25
560,3982,0,1,0.19912440384601526,0.8008755961539847,13115,50783,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.0,54.0,F,39
561,3983,0,1,0.32343275623803736,0.6765672437619626,8001,932,EPX,Travel Agency,Offline,2 way Comprehensive Plan,0,79,PHILIPPINES,20.0,0.0,,118
562,3984,0,1,0.2501853620315514,0.7498146379684486,37688,31663,C2B,Airlines,Online,Silver Plan,0,17,SINGAPORE,63.5,15.88,M,26
563,3990,0,1,0.2658607113088055,0.7341392886911945,30319,46280,C2B,Airlines,Online,Silver Plan,0,16,SINGAPORE,62.0,15.5,F,32
564,3992,0,1,0.2882793975136603,0.7117206024863397,3182,29234,C2B,Airlines,Online,Bronze Plan,0,36,SINGAPORE,47.0,11.75,M,29
565,4002,0,1,0.19645800565912774,0.8035419943408723,15017,61468,C2B,Airlines,Online,Annual Silver Plan,0,414,SINGAPORE,216.0,54.0,M,39
566,4010,0,1,0.45118808747905836,0.5488119125209416,35343,58197,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,27.0,6.75,F,75
567,4032,0,1,0.41923814938001736,0.5807618506199826,45322,46733,C2B,Airlines,Online,Bronze Plan,0,19,SINGAPORE,0.0,4.0,F,41
568,4039,0,1,0.3264239552982766,0.6735760447017234,37324,50768,C2B,Airlines,Online,Bronze Plan,0,17,SINGAPORE,33.5,8.38,F,34
569,4041,0,1,0.36997121415792267,0.6300287858420773,16151,29223,C2B,Airlines,Online,Bronze Plan,0,20,SINGAPORE,27.0,6.75,F,46
570,4054,0,1,0.24770323137878203,0.752296768621218,38903,21953,C2B,Airlines,Online,Silver Plan,0,37,SINGAPORE,83.0,20.75,F,40
571,4063,0,1,0.3813278881742481,0.6186721118257519,9632,51625,C2B,Airlines,Online,Bronze Plan,0,20,SINGAPORE,20.0,5.0,M,45
572,4078,0,1,0.33718075477615717,0.6628192452238428,40696,7095,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,17.55,4.39,F,26
573,4080,0,1,0.36551349128322763,0.6344865087167724,44945,36544,TTW,Travel Agency,Offline,Individual Comprehensive Plan,0,391,SINGAPORE,97.0,0.0,M,39
574,4085,0,1,0.3611736960221772,0.6388263039778228,1486,61847,C2B,Airlines,Online,Bronze Plan,0,4,SINGAPORE,16.0,4.0,M,34
575,4094,0,1,0.17679754148213345,0.8232024585178666,11123,29417,C2B,Airlines,Online,Bronze Plan,0,32,SINGAPORE,124.0,31.0,F,31
576,4111,0,1,0.2617404747787282,0.7382595252212718,17497,60445,C2B,Airlines,Online,Annual Silver Plan,0,435,SINGAPORE,161.0,40.25,F,31
577,4118,0,1,0.32354930339422605,0.676450696605774,45298,21440,C2B,Airlines,Online,Silver Plan,0,3,SINGAPORE,30.0,7.5,M,32
578,4142,0,1,0.3701921309487375,0.6298078690512625,20840,37314,C2B,Airlines,Online,Bronze Plan,0,3,SINGAPORE,11.5,2.88,M,34
579,4145,0,1,0.33462425618569136,0.6653757438143086,33496,26904,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,17.55,4.39,M,25
580,4151,0,1,0.06624733982311726,0.9337526601768827,35433,31519,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,40,BULGARIA,108.9,65.34,,31
581,4177,0,1,0.35074850399459245,0.6492514960054075,30096,38274,C2B,Airlines,Online,Bronze Plan,0,32,SINGAPORE,13.5,3.38,F,29
582,4189,0,1,0.3157586953588808,0.6842413046411192,20951,63204,C2B,Airlines,Online,Bronze Plan,0,26,SINGAPORE,33.5,8.38,M,30
583,4190,0,1,0.3336079388157942,0.6663920611842058,494,6867,C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,23.4,5.85,M,29
584,4201,0,1,0.4579256122805052,0.5420743877194948,31588,24985,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,37,FRANCE,207.9,124.74,,55
585,4217,0,1,0.3456561162715387,0.6543438837284613,21048,36110,C2B,Airlines,Online,Bronze Plan,0,10,SINGAPORE,17.0,4.25,F,29
586,4218,0,1,0.07222629031947159,0.9277737096805284,28008,55150,EPX,Travel Agency,Offline,2 way Comprehensive Plan,0,9,CHINA,32.0,0.0,,48
587,4219,0,1,0.39057533895644003,0.60942466104356,8592,58016,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,16.0,4.0,F,45
588,4242,0,1,0.3360308874718507,0.6639691125281493,27807,35696,C2B,Airlines,Online,Silver Plan,0,12,SINGAPORE,15.0,3.75,F,26
589,4245,0,1,0.28988709209105235,0.7101129079089477,3271,52011,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,17,THAILAND,25.0,16.25,M,34
590,4258,0,1,0.26330494849402564,0.7366950515059744,8370,33639,C2B,Airlines,Online,Silver Plan,0,17,SINGAPORE,63.5,15.88,M,32
591,4262,0,1,0.3306637896513561,0.6693362103486439,31811,42204,C2B,Airlines,Online,Silver Plan,0,7,SINGAPORE,47.5,11.88,M,48
592,4263,0,1,0.31423288341655087,0.6857671165834491,14501,55386,C2B,Airlines,Online,Silver Plan,0,7,SINGAPORE,29.5,7.38,M,28
593,4271,0,1,0.3175706926788776,0.6824293073211224,2307,54330,C2B,Airlines,Online,Bronze Plan,0,35,SINGAPORE,33.5,8.38,F,31
594,4285,0,1,0.275436911795264,0.724563088204736,34511,35652,C2B,Airlines,Online,Bronze Plan,0,59,SINGAPORE,53.5,13.38,F,29
595,4290,0,1,0.3047235233131632,0.6952764766868368,36093,50513,C2B,Airlines,Online,Bronze Plan,0,24,SINGAPORE,53.0,13.25,F,40
596,4293,0,1,0.46369963888721455,0.5363003611127855,3746,29243,C2B,Airlines,Online,Silver Plan,0,18,SINGAPORE,24.5,6.13,M,80
597,4309,0,1,0.47405510330434575,0.5259448966956543,25113,10247,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,23,FRANCE,90.0,0.0,,36
598,4321,0,1,0.2773719248295996,0.7226280751704004,13025,23943,C2B,Airlines,Online,Bronze Plan,0,23,SINGAPORE,80.6,20.15,F,49
599,4325,0,1,0.3670593167722783,0.6329406832277217,41473,44247,C2B,Airlines,Online,Gold Plan,0,255,SINGAPORE,124.2,31.05,F,59
600,4331,0,1,0.47183071738151594,0.5281692826184841,29019,26567,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,9,SOUTH AFRICA,59.4,35.64,,25
601,4334,0,1,0.2300670894283765,0.7699329105716235,10921,28592,C2B,Airlines,Online,Annual Silver Plan,0,364,SINGAPORE,187.85,46.96,F,34
602,4341,0,1,0.3092562834386705,0.6907437165613295,25023,8730,C2B,Airlines,Online,Bronze Plan,0,13,SINGAPORE,44.25,11.06,M,35
603,4344,0,1,0.13918836970420378,0.8608116302957962,48003,15115,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,291.75,72.94,F,58
604,4355,0,1,0.43982460025511527,0.5601753997448847,23622,32497,C2B,Airlines,Online,Bronze Plan,0,24,SINGAPORE,17.0,4.25,F,64
605,4364,0,1,0.26246431887478094,0.7375356811252191,1561,40910,C2B,Airlines,Online,Silver Plan,0,18,SINGAPORE,72.0,18.0,F,38
606,4372,0,1,0.31239247108372503,0.687607528916275,39683,39709,C2B,Airlines,Online,Silver Plan,0,23,SINGAPORE,24.5,6.13,F,24
607,4380,0,1,0.13265103187340022,0.8673489681265998,21560,42401,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,280.8,70.2,F,45
608,4389,0,1,0.24475982251958495,0.755240177480415,38710,48835,C2B,Airlines,Online,Silver Plan,0,39,SINGAPORE,62.0,15.5,M,23
609,4390,0,1,0.1526343998286761,0.8473656001713239,16069,54912,LWC,Travel Agency,Online,Annual Travel Protect Gold,0,392,UNITED STATES,256.2,166.53,F,32
610,4396,0,1,0.342259675873807,0.657740324126193,9266,52168,C2B,Airlines,Online,Bronze Plan,0,12,SINGAPORE,16.0,4.0,F,27
