,index,Claim_x,pred_y,0_proba,1_proba,Unnamed: 0,ID,Agency,Agency Type,Distribution Channel,Product Name,Claim_y,Duration,Destination,Net Sales,Commision (in value),Gender,Age
177,3514,0,1,0.2327113062568606,0.7672886937431395,11743,56678,C2B,Airlines,Online,Bronze Plan,0,41,SINGAPORE,56.5,14.13,F,24
178,3567,0,1,0.2327113062568606,0.7672886937431395,2082,53599,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.0,54.0,M,47
179,3577,0,1,0.2327113062568606,0.7672886937431395,37806,50218,C2B,Airlines,Online,Annual Silver Plan,0,369,SINGAPORE,216.0,54.0,M,31
180,3655,0,1,0.2327113062568606,0.7672886937431395,29506,56297,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,216.0,54.0,M,36
181,3687,0,1,0.01649746192893401,0.983502538071066,37759,3610,C2B,Airlines,Online,Annual Silver Plan,0,368,SINGAPORE,252.85,63.21,F,41
182,3692,0,1,0.2327113062568606,0.7672886937431395,11271,44044,C2B,Airlines,Online,Bronze Plan,0,40,SINGAPORE,60.0,15.0,F,36
183,3696,0,1,0.761841128433556,0.23815887156644394,11143,24647,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,CHINA,86.0,0.0,,36
184,3698,0,1,0.2327113062568606,0.7672886937431395,30243,44450,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,216.0,54.0,F,28
185,3710,0,1,0.30676883780332054,0.6932311621966795,42706,28930,C2B,Airlines,Online,Bronze Plan,0,20,SINGAPORE,23.5,5.88,F,24
186,3712,0,1,0.18072289156626506,0.8192771084337349,21446,52965,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,259.2,64.8,F,37
187,3791,0,1,0.01649746192893401,0.983502538071066,42999,34766,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,252.85,63.21,M,55
188,3859,0,1,0.30676883780332054,0.6932311621966795,27139,36750,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,18.0,4.5,M,43
189,3871,0,1,0.30676883780332054,0.6932311621966795,23820,61848,C2B,Airlines,Online,Bronze Plan,0,10,SINGAPORE,27.0,6.75,F,32
190,3883,0,1,0.2327113062568606,0.7672886937431395,24875,37317,C2B,Airlines,Online,Bronze Plan,0,22,SINGAPORE,62.0,15.5,F,33
191,3918,0,1,0.30676883780332054,0.6932311621966795,12357,6708,C2B,Airlines,Online,Bronze Plan,0,12,SINGAPORE,22.1,5.53,F,68
192,3970,0,1,0.01649746192893401,0.983502538071066,25987,29637,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,252.85,63.21,M,25
193,3982,0,1,0.2327113062568606,0.7672886937431395,13115,50783,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.0,54.0,F,39
194,3992,0,1,0.30676883780332054,0.6932311621966795,3182,29234,C2B,Airlines,Online,Bronze Plan,0,36,SINGAPORE,47.0,11.75,M,29
195,4002,0,1,1.0,0.0,15017,61468,C2B,Airlines,Online,Annual Silver Plan,0,414,SINGAPORE,216.0,54.0,M,39
196,4039,0,1,0.30676883780332054,0.6932311621966795,37324,50768,C2B,Airlines,Online,Bronze Plan,0,17,SINGAPORE,33.5,8.38,F,34
197,4041,0,1,0.30676883780332054,0.6932311621966795,16151,29223,C2B,Airlines,Online,Bronze Plan,0,20,SINGAPORE,27.0,6.75,F,46
198,4054,0,1,0.2327113062568606,0.7672886937431395,38903,21953,C2B,Airlines,Online,Silver Plan,0,37,SINGAPORE,83.0,20.75,F,40
199,4078,0,1,0.30676883780332054,0.6932311621966795,40696,7095,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,17.55,4.39,F,26
200,4145,0,1,0.30676883780332054,0.6932311621966795,33496,26904,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,17.55,4.39,M,25
201,4190,0,1,0.30676883780332054,0.6932311621966795,494,6867,C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,23.4,5.85,M,29
202,4217,0,1,0.30676883780332054,0.6932311621966795,21048,36110,C2B,Airlines,Online,Bronze Plan,0,10,SINGAPORE,17.0,4.25,F,29
203,4285,0,1,0.2327113062568606,0.7672886937431395,34511,35652,C2B,Airlines,Online,Bronze Plan,0,59,SINGAPORE,53.5,13.38,F,29
204,4290,0,1,0.2327113062568606,0.7672886937431395,36093,50513,C2B,Airlines,Online,Bronze Plan,0,24,SINGAPORE,53.0,13.25,F,40
205,4334,0,1,0.2327113062568606,0.7672886937431395,10921,28592,C2B,Airlines,Online,Annual Silver Plan,0,364,SINGAPORE,187.85,46.96,F,34
206,4344,0,1,0.18072289156626506,0.8192771084337349,48003,15115,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,291.75,72.94,F,58
207,4380,0,1,0.18072289156626506,0.8192771084337349,21560,42401,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,280.8,70.2,F,45
208,4482,0,1,0.2327113062568606,0.7672886937431395,26807,30485,C2B,Airlines,Online,Silver Plan,0,16,SINGAPORE,54.5,13.63,F,26
209,4506,0,1,0.2327113062568606,0.7672886937431395,3562,44065,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.0,54.0,M,54
210,4528,0,1,0.2327113062568606,0.7672886937431395,7132,23783,C2B,Airlines,Online,Bronze Plan,0,25,SINGAPORE,57.85,14.46,F,33
211,4550,0,1,0.2327113062568606,0.7672886937431395,34488,52611,C2B,Airlines,Online,Bronze Plan,0,16,SINGAPORE,60.0,15.0,M,50
212,4571,0,1,0.761841128433556,0.23815887156644394,44874,5817,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,19,THAILAND,39.6,23.76,,55
213,4597,0,1,0.30676883780332054,0.6932311621966795,14308,19483,C2B,Airlines,Online,Bronze Plan,0,30,SINGAPORE,38.35,9.59,F,33
214,4602,0,1,0.2327113062568606,0.7672886937431395,5401,43378,C2B,Airlines,Online,Annual Silver Plan,0,364,SINGAPORE,216.0,54.0,M,54
215,4615,0,1,0.30676883780332054,0.6932311621966795,22719,23948,C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,17.55,4.39,M,34
216,4622,0,1,0.30676883780332054,0.6932311621966795,5384,56856,C2B,Airlines,Online,Bronze Plan,0,30,SINGAPORE,27.0,6.75,M,22
217,4651,0,1,0.2327113062568606,0.7672886937431395,11742,36420,C2B,Airlines,Online,Silver Plan,0,53,SINGAPORE,63.5,15.88,F,50
218,4660,0,1,0.30676883780332054,0.6932311621966795,36101,18303,C2B,Airlines,Online,Bronze Plan,0,21,SINGAPORE,44.85,11.21,M,28
219,4668,0,1,0.2327113062568606,0.7672886937431395,369,44048,C2B,Airlines,Online,Bronze Plan,0,25,SINGAPORE,53.0,13.25,F,29
220,4711,0,1,0.2327113062568606,0.7672886937431395,19077,38995,C2B,Airlines,Online,Silver Plan,0,42,SINGAPORE,63.5,15.88,F,29
221,4713,0,1,0.30676883780332054,0.6932311621966795,42601,45550,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,20.0,5.0,M,36
222,4741,0,1,0.46646795827123694,0.533532041728763,16128,41066,C2B,Airlines,Online,Silver Plan,0,12,SINGAPORE,29.0,7.25,F,31
223,4791,0,1,0.30676883780332054,0.6932311621966795,37785,35440,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,17.0,4.25,M,34
224,4797,0,1,0.2327113062568606,0.7672886937431395,30948,58799,C2B,Airlines,Online,Annual Silver Plan,0,369,SINGAPORE,216.0,54.0,F,52
225,4802,0,1,0.30676883780332054,0.6932311621966795,1177,29069,C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,23.5,5.88,F,33
226,4808,0,1,0.30676883780332054,0.6932311621966795,19765,56487,C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,27.0,6.75,M,32
227,4812,0,1,0.2327113062568606,0.7672886937431395,40471,62982,C2B,Airlines,Online,Annual Silver Plan,0,392,SINGAPORE,216.0,54.0,F,34
228,4822,0,1,0.2327113062568606,0.7672886937431395,47250,774,C2B,Airlines,Online,Bronze Plan,0,15,SINGAPORE,69.0,17.25,M,30
229,4840,0,1,0.18072289156626506,0.8192771084337349,37458,42213,C2B,Airlines,Online,Annual Silver Plan,0,364,SINGAPORE,280.8,70.2,M,19
230,4844,0,1,0.18072289156626506,0.8192771084337349,18944,61259,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,259.2,64.8,M,30
231,4874,0,1,0.01649746192893401,0.983502538071066,35803,25660,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,252.85,63.21,M,30
232,4887,0,1,0.01649746192893401,0.983502538071066,35063,33053,C2B,Airlines,Online,Annual Silver Plan,0,380,SINGAPORE,233.4,58.35,F,31
233,4920,0,1,0.2327113062568606,0.7672886937431395,11564,48009,C2B,Airlines,Online,Silver Plan,0,14,SINGAPORE,62.0,15.5,M,30
234,4953,0,1,0.2327113062568606,0.7672886937431395,7964,60896,C2B,Airlines,Online,Annual Silver Plan,0,370,SINGAPORE,216.0,54.0,M,40
235,4976,0,1,0.2327113062568606,0.7672886937431395,50475,43362,C2B,Airlines,Online,Bronze Plan,0,35,SINGAPORE,60.0,15.0,F,35
236,5153,0,1,0.2327113062568606,0.7672886937431395,28515,57352,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,216.0,54.0,M,48
237,5190,0,1,0.30676883780332054,0.6932311621966795,20344,4185,C2B,Airlines,Online,Bronze Plan,0,13,SINGAPORE,18.9,4.72,M,12
238,5237,0,1,0.2327113062568606,0.7672886937431395,11250,35206,C2B,Airlines,Online,Bronze Plan,0,55,SINGAPORE,62.0,15.5,M,38
239,5268,0,1,0.30676883780332054,0.6932311621966795,29917,47394,C2B,Airlines,Online,Bronze Plan,0,20,SINGAPORE,46.8,11.7,M,25
240,5275,0,1,0.30676883780332054,0.6932311621966795,35451,30681,C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,17.0,4.25,M,30
241,5300,0,1,0.30676883780332054,0.6932311621966795,11908,53116,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,16.0,4.0,M,41
242,5331,0,1,0.2327113062568606,0.7672886937431395,35639,47797,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.0,54.0,M,30
243,5364,0,1,0.2327113062568606,0.7672886937431395,34019,18127,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,187.85,46.96,F,38
244,5371,0,1,0.2327113062568606,0.7672886937431395,49376,30692,C2B,Airlines,Online,Silver Plan,0,63,SINGAPORE,78.5,19.63,F,33
245,5379,0,1,0.2327113062568606,0.7672886937431395,4162,62956,C2B,Airlines,Online,Bronze Plan,0,60,SINGAPORE,60.0,15.0,M,28
246,5412,0,1,0.8571428571428571,0.14285714285714285,19597,32345,JZI,Airlines,Online,Basic Plan,0,10,VIET NAM,22.0,7.7,M,63
247,5421,0,1,0.30676883780332054,0.6932311621966795,43509,28563,C2B,Airlines,Online,Bronze Plan,0,13,SINGAPORE,29.5,7.38,F,44
248,5449,0,1,0.01649746192893401,0.983502538071066,19703,4553,C2B,Airlines,Online,Annual Silver Plan,0,364,SINGAPORE,252.85,63.21,M,52
249,5452,0,1,0.2327113062568606,0.7672886937431395,4557,23321,C2B,Airlines,Online,Bronze Plan,0,97,SINGAPORE,80.6,20.15,F,41
250,5490,0,1,0.2327113062568606,0.7672886937431395,28342,61635,C2B,Airlines,Online,Bronze Plan,0,79,SINGAPORE,60.0,15.0,F,42
251,5533,0,1,0.2327113062568606,0.7672886937431395,31682,60640,C2B,Airlines,Online,Annual Silver Plan,0,390,SINGAPORE,216.0,54.0,F,33
252,5568,0,1,0.30676883780332054,0.6932311621966795,48040,46503,C2B,Airlines,Online,Bronze Plan,0,20,SINGAPORE,19.2,4.8,F,22
253,5603,0,1,0.18072289156626506,0.8192771084337349,28327,44763,C2B,Airlines,Online,Annual Gold Plan,0,372,SINGAPORE,333.0,83.25,M,40
254,5620,0,1,0.01649746192893401,0.983502538071066,8534,30161,C2B,Airlines,Online,Annual Silver Plan,0,364,SINGAPORE,252.85,63.21,F,26
255,5653,0,1,0.30676883780332054,0.6932311621966795,45588,53587,C2B,Airlines,Online,Bronze Plan,0,10,SINGAPORE,20.0,5.0,F,31
256,5656,0,1,0.2327113062568606,0.7672886937431395,24931,43878,C2B,Airlines,Online,Annual Silver Plan,0,371,SINGAPORE,193.2,48.3,M,52
257,5665,0,1,0.01649746192893401,0.983502538071066,8445,28109,C2B,Airlines,Online,Annual Silver Plan,0,382,SINGAPORE,252.85,63.21,M,29
258,5731,0,1,0.30676883780332054,0.6932311621966795,48148,53586,C2B,Airlines,Online,Bronze Plan,0,10,SINGAPORE,20.0,5.0,F,38
259,5736,0,1,0.2327113062568606,0.7672886937431395,33810,37475,C2B,Airlines,Online,Annual Silver Plan,0,369,SINGAPORE,187.85,46.96,F,32
260,5768,0,1,0.2327113062568606,0.7672886937431395,6716,47794,C2B,Airlines,Online,Annual Silver Plan,0,364,SINGAPORE,216.0,54.0,M,50
261,5818,0,1,0.01649746192893401,0.983502538071066,15529,22484,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,252.85,63.21,M,40
262,5829,0,1,0.2327113062568606,0.7672886937431395,31316,12707,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.75,54.19,F,48
263,5830,0,1,0.18072289156626506,0.8192771084337349,44010,60280,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,259.2,64.8,M,29
264,5935,0,1,0.761841128433556,0.23815887156644394,48230,36320,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,CHINA,64.0,0.0,,36
265,5943,0,1,0.2327113062568606,0.7672886937431395,49004,31217,C2B,Airlines,Online,Silver Plan,0,30,SINGAPORE,84.5,21.13,F,31
266,5954,0,1,0.2327113062568606,0.7672886937431395,26864,56105,C2B,Airlines,Online,Bronze Plan,0,20,SINGAPORE,60.0,15.0,M,31
267,5984,0,1,0.30676883780332054,0.6932311621966795,27506,51468,C2B,Airlines,Online,Bronze Plan,0,13,SINGAPORE,20.0,5.0,F,27
268,6021,0,1,0.761841128433556,0.23815887156644394,18084,25023,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,106,CHINA,40.0,0.0,,36
269,6027,0,1,0.761841128433556,0.23815887156644394,23470,47608,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,10,AUSTRALIA,89.1,53.46,,28
270,6034,0,1,0.18072289156626506,0.8192771084337349,16663,59176,C2B,Airlines,Online,Annual Silver Plan,0,372,SINGAPORE,259.2,64.8,F,35
271,6048,0,1,0.46646795827123694,0.533532041728763,3241,49414,C2B,Airlines,Online,Silver Plan,0,6,SINGAPORE,27.0,6.75,F,36
272,6053,0,1,0.0,1.0,21931,36932,C2B,Airlines,Online,Bronze Plan,0,4,SINGAPORE,13.5,3.38,F,39
273,6062,0,1,0.30676883780332054,0.6932311621966795,26560,60235,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,20.0,5.0,M,24
274,6104,0,1,0.30676883780332054,0.6932311621966795,24913,56989,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,21.0,5.25,F,25
275,6142,0,1,0.2327113062568606,0.7672886937431395,24492,19657,C2B,Airlines,Online,Silver Plan,0,45,SINGAPORE,71.0,17.75,M,37
276,6149,0,1,0.01649746192893401,0.983502538071066,26480,29636,C2B,Airlines,Online,Annual Silver Plan,0,368,SINGAPORE,252.85,63.21,M,56
277,6159,0,1,0.30676883780332054,0.6932311621966795,46884,35214,C2B,Airlines,Online,Bronze Plan,0,30,SINGAPORE,40.5,10.13,M,25
278,6184,0,1,0.2327113062568606,0.7672886937431395,7114,60281,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.0,54.0,M,35
279,6187,0,1,0.2327113062568606,0.7672886937431395,39936,31214,C2B,Airlines,Online,Silver Plan,0,44,SINGAPORE,63.5,15.88,F,25
280,6203,0,1,0.18072289156626506,0.8192771084337349,8727,54771,C2B,Airlines,Online,Annual Silver Plan,0,376,SINGAPORE,259.2,64.8,F,64
281,6263,0,1,0.01649746192893401,0.983502538071066,19561,7816,C2B,Airlines,Online,Annual Silver Plan,0,381,SINGAPORE,252.85,63.21,F,66
282,6265,0,1,1.0,0.0,7362,54770,C2B,Airlines,Online,Annual Silver Plan,0,426,SINGAPORE,216.0,54.0,F,30
283,6296,0,1,0.30676883780332054,0.6932311621966795,37374,62802,C2B,Airlines,Online,Bronze Plan,0,13,SINGAPORE,26.5,6.63,F,28
284,6301,0,1,0.2327113062568606,0.7672886937431395,26782,43870,C2B,Airlines,Online,Silver Plan,0,42,SINGAPORE,86.4,21.6,F,31
285,6329,0,1,0.2327113062568606,0.7672886937431395,13038,35442,C2B,Airlines,Online,Bronze Plan,0,62,SINGAPORE,62.0,15.5,F,39
286,6347,0,1,0.2327113062568606,0.7672886937431395,2417,46951,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,216.0,54.0,F,33
287,6348,0,1,0.30676883780332054,0.6932311621966795,17270,13201,C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,25.5,6.38,M,30
288,6352,0,1,0.2327113062568606,0.7672886937431395,11249,38639,C2B,Airlines,Online,Bronze Plan,0,18,SINGAPORE,53.5,13.38,F,28
289,6400,0,1,0.30676883780332054,0.6932311621966795,15326,56283,C2B,Airlines,Online,Bronze Plan,0,34,SINGAPORE,20.0,5.0,F,56
290,6410,0,1,0.2327113062568606,0.7672886937431395,42947,7484,C2B,Airlines,Online,Bronze Plan,0,30,SINGAPORE,69.55,17.39,M,27
291,6418,0,1,0.2327113062568606,0.7672886937431395,24790,62824,C2B,Airlines,Online,Annual Silver Plan,0,400,SINGAPORE,216.0,54.0,M,30
292,6423,0,1,0.46646795827123694,0.533532041728763,19555,58026,C2B,Airlines,Online,Silver Plan,0,9,SINGAPORE,39.0,9.75,F,31
293,6452,0,1,0.30676883780332054,0.6932311621966795,42001,58201,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,16.0,4.0,F,38
294,6458,0,1,0.30676883780332054,0.6932311621966795,35231,39874,C2B,Airlines,Online,Bronze Plan,0,11,SINGAPORE,20.0,5.0,F,57
295,6578,0,1,0.18072289156626506,0.8192771084337349,13152,46300,C2B,Airlines,Online,Annual Silver Plan,0,381,SINGAPORE,259.2,64.8,M,52
296,6596,0,1,0.46646795827123694,0.533532041728763,37876,37131,C2B,Airlines,Online,Silver Plan,0,11,SINGAPORE,18.5,4.63,F,27
297,6637,0,1,0.01649746192893401,0.983502538071066,23524,6404,C2B,Airlines,Online,Annual Silver Plan,0,406,SINGAPORE,252.85,63.21,F,61
298,6653,0,1,0.30676883780332054,0.6932311621966795,44675,60244,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,16.0,4.0,M,39
299,6688,0,1,0.2327113062568606,0.7672886937431395,45193,47594,C2B,Airlines,Online,Annual Silver Plan,0,369,SINGAPORE,216.0,54.0,F,41
300,6703,0,1,0.2327113062568606,0.7672886937431395,8066,58033,C2B,Airlines,Online,Annual Silver Plan,0,364,SINGAPORE,216.0,54.0,F,45
301,6785,0,1,0.2327113062568606,0.7672886937431395,12072,43508,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,216.0,54.0,F,37
302,6788,0,1,0.2327113062568606,0.7672886937431395,9832,40389,C2B,Airlines,Online,Bronze Plan,0,80,SINGAPORE,69.5,17.38,F,37
303,6802,0,1,0.30676883780332054,0.6932311621966795,10207,29240,C2B,Airlines,Online,Bronze Plan,0,12,SINGAPORE,29.5,7.38,M,31
304,6815,0,1,0.2327113062568606,0.7672886937431395,15019,38096,C2B,Airlines,Online,Bronze Plan,0,15,SINGAPORE,53.5,13.38,F,24
305,6828,0,1,0.30676883780332054,0.6932311621966795,45572,17552,C2B,Airlines,Online,Bronze Plan,0,23,SINGAPORE,23.4,5.85,M,52
306,6832,0,1,0.2327113062568606,0.7672886937431395,47552,34763,C2B,Airlines,Online,Annual Silver Plan,0,371,SINGAPORE,187.85,46.96,F,40
307,6906,0,1,0.01649746192893401,0.983502538071066,22056,26370,C2B,Airlines,Online,Annual Silver Plan,0,364,SINGAPORE,252.85,63.21,F,26
308,6921,0,1,0.30676883780332054,0.6932311621966795,4476,49405,C2B,Airlines,Online,Bronze Plan,0,19,SINGAPORE,20.0,5.0,F,26
309,6923,0,1,0.2327113062568606,0.7672886937431395,31444,33980,C2B,Airlines,Online,Silver Plan,0,15,SINGAPORE,54.5,13.63,M,47
310,6929,0,1,0.2327113062568606,0.7672886937431395,36891,51472,C2B,Airlines,Online,Bronze Plan,0,34,SINGAPORE,68.5,17.13,M,42
311,6943,0,1,0.2327113062568606,0.7672886937431395,33615,4946,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,187.85,46.96,F,39
312,6955,0,1,0.2327113062568606,0.7672886937431395,2064,59682,C2B,Airlines,Online,Annual Silver Plan,0,368,SINGAPORE,216.0,54.0,F,44
313,6960,0,1,0.2327113062568606,0.7672886937431395,11819,2360,C2B,Airlines,Online,Silver Plan,0,63,SINGAPORE,70.85,17.71,F,25
314,6961,0,1,0.46646795827123694,0.533532041728763,16504,62814,C2B,Airlines,Online,Silver Plan,0,9,SINGAPORE,22.5,5.63,M,28
315,7020,0,1,0.30676883780332054,0.6932311621966795,24969,62967,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,16.0,4.0,F,41
316,7031,0,1,0.2327113062568606,0.7672886937431395,22097,52196,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.0,54.0,F,39
317,7046,0,1,1.0,0.0,2964,58035,C2B,Airlines,Online,Annual Silver Plan,0,426,SINGAPORE,216.0,54.0,M,49
318,7088,0,1,0.30676883780332054,0.6932311621966795,43604,62385,C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,33.5,8.38,F,26
319,7105,0,1,0.2327113062568606,0.7672886937431395,48047,29825,C2B,Airlines,Online,Bronze Plan,0,24,SINGAPORE,53.5,13.38,F,56
320,7111,0,1,0.2327113062568606,0.7672886937431395,34230,57353,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,216.0,54.0,M,43
321,7140,0,1,0.30676883780332054,0.6932311621966795,46137,45844,C2B,Airlines,Online,Bronze Plan,0,31,SINGAPORE,39.0,9.75,F,43
322,7160,0,1,0.2327113062568606,0.7672886937431395,39745,59382,C2B,Airlines,Online,Annual Silver Plan,0,378,SINGAPORE,216.0,54.0,M,36
323,7186,0,1,0.2327113062568606,0.7672886937431395,44223,63231,C2B,Airlines,Online,Annual Silver Plan,0,379,SINGAPORE,193.2,48.3,M,65
324,7239,0,1,0.2327113062568606,0.7672886937431395,48487,3772,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,202.3,50.58,F,52
325,7260,0,1,0.18072289156626506,0.8192771084337349,32389,45351,C2B,Airlines,Online,Annual Silver Plan,0,369,SINGAPORE,259.2,64.8,M,33
326,7267,0,1,0.30676883780332054,0.6932311621966795,13497,55379,C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,20.0,5.0,M,37
327,7271,0,1,0.2327113062568606,0.7672886937431395,17061,42185,C2B,Airlines,Online,Bronze Plan,0,27,SINGAPORE,56.5,14.13,F,24
328,7284,0,1,0.46646795827123694,0.533532041728763,5559,29628,C2B,Airlines,Online,Silver Plan,0,8,SINGAPORE,30.0,7.5,M,32
329,7285,0,1,0.30676883780332054,0.6932311621966795,17858,30869,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,17.0,4.25,M,33
330,7298,0,1,0.30676883780332054,0.6932311621966795,43662,61828,C2B,Airlines,Online,Bronze Plan,0,10,SINGAPORE,20.0,5.0,F,31
331,7330,0,1,0.30676883780332054,0.6932311621966795,21106,46255,C2B,Airlines,Online,Bronze Plan,0,19,SINGAPORE,27.0,6.75,M,52
332,7333,0,1,0.30676883780332054,0.6932311621966795,11974,35434,C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,17.0,4.25,F,54
333,7342,0,1,0.30676883780332054,0.6932311621966795,6701,14141,C2B,Airlines,Online,Bronze Plan,0,20,SINGAPORE,27.0,6.75,F,51
334,7358,0,1,0.2327113062568606,0.7672886937431395,37232,3609,C2B,Airlines,Online,Silver Plan,0,101,SINGAPORE,54.6,13.65,F,56
335,7377,0,1,0.30676883780332054,0.6932311621966795,2140,60034,C2B,Airlines,Online,Bronze Plan,0,11,SINGAPORE,27.0,6.75,F,26
336,7394,0,1,0.761841128433556,0.23815887156644394,18201,30765,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,46,UNITED STATES,112.0,0.0,,40
337,7431,0,1,0.2327113062568606,0.7672886937431395,26812,28296,C2B,Airlines,Online,Bronze Plan,0,58,SINGAPORE,53.5,13.38,F,30
338,7486,0,1,0.2327113062568606,0.7672886937431395,31294,38501,C2B,Airlines,Online,Annual Silver Plan,0,364,SINGAPORE,187.85,46.96,M,29
339,7496,0,1,0.46646795827123694,0.533532041728763,48660,3926,C2B,Airlines,Online,Silver Plan,0,38,SINGAPORE,31.85,7.96,F,25
340,7562,0,1,0.30676883780332054,0.6932311621966795,36359,30864,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,17.0,4.25,F,32
341,7604,0,1,0.761841128433556,0.23815887156644394,4679,49020,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,23,ARGENTINA,39.6,23.76,,30
342,7626,0,1,0.2327113062568606,0.7672886937431395,33006,55750,C2B,Airlines,Online,Annual Silver Plan,0,382,SINGAPORE,216.0,54.0,F,25
343,7627,0,1,0.30676883780332054,0.6932311621966795,14160,33970,C2B,Airlines,Online,Bronze Plan,0,17,SINGAPORE,23.5,5.88,M,26
344,7640,0,1,0.18072289156626506,0.8192771084337349,18643,54205,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,259.2,64.8,M,59
345,7670,0,1,0.30676883780332054,0.6932311621966795,4604,27096,C2B,Airlines,Online,Bronze Plan,0,29,SINGAPORE,17.55,4.39,F,23
346,7673,0,1,0.2327113062568606,0.7672886937431395,11707,30152,C2B,Airlines,Online,Silver Plan,0,17,SINGAPORE,54.5,13.63,M,38
347,7698,0,1,0.01649746192893401,0.983502538071066,35432,25459,C2B,Airlines,Online,Annual Silver Plan,0,389,SINGAPORE,252.85,63.21,F,48
348,7721,0,1,0.46646795827123694,0.533532041728763,33466,28320,C2B,Airlines,Online,Silver Plan,0,9,SINGAPORE,25.0,6.25,M,34
349,7861,0,1,0.2327113062568606,0.7672886937431395,50175,19486,C2B,Airlines,Online,Silver Plan,0,16,SINGAPORE,54.6,13.65,F,25
350,7864,0,1,0.30676883780332054,0.6932311621966795,44363,38273,C2B,Airlines,Online,Bronze Plan,0,13,SINGAPORE,17.0,4.25,M,39
351,7907,0,1,0.2327113062568606,0.7672886937431395,4953,38091,C2B,Airlines,Online,Bronze Plan,0,158,SINGAPORE,185.0,46.25,M,32
352,7934,0,1,0.01649746192893401,0.983502538071066,13865,38810,C2B,Airlines,Online,Annual Silver Plan,0,364,SINGAPORE,252.85,63.21,M,41
353,7941,0,1,0.761841128433556,0.23815887156644394,2679,60472,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,30,NEW ZEALAND,112.0,0.0,,35
354,7943,0,1,0.2327113062568606,0.7672886937431395,34859,42400,C2B,Airlines,Online,Annual Silver Plan,0,364,SINGAPORE,209.3,52.33,F,31
355,7963,0,1,0.30676883780332054,0.6932311621966795,11535,18121,C2B,Airlines,Online,Bronze Plan,0,11,SINGAPORE,30.55,7.64,F,26
