,index,Claim_x,pred_y,0_proba,1_proba,Unnamed: 0,ID,Agency,Agency Type,Distribution Channel,Product Name,Claim_y,Duration,Destination,Net Sales,Commision (in value),Gender,Age
424,2131,0,1,0.4368603308552593,0.5631396691447407,48830,25895,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,110,UNITED KINGDOM,178.2,106.92,,65
425,2137,0,1,0.1712966380690798,0.8287033619309202,20329,46531,C2B,Airlines,Online,Annual Silver Plan,0,371,SINGAPORE,161.0,40.25,M,39
426,2142,0,1,0.3794514394301912,0.6205485605698088,1410,56911,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,31,UNITED STATES,112.0,0.0,,28
427,2144,0,1,0.4828998857515301,0.5171001142484699,15114,48482,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,30,UNITED KINGDOM,99.0,59.4,,37
428,2155,0,1,0.4714326119216872,0.5285673880783128,29850,20376,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,CHINA,46.0,0.0,,36
429,2158,0,1,0.24084830580459904,0.759151694195401,3264,24380,C2B,Airlines,Online,Silver Plan,0,15,SINGAPORE,0.0,10.89,M,25
430,2161,0,1,0.19088404708849793,0.8091159529115021,36159,1058,C2B,Airlines,Online,Silver Plan,0,3,SINGAPORE,25.9,6.47,M,28
431,2165,0,1,0.18076220575343238,0.8192377942465676,40861,59152,C2B,Airlines,Online,Bronze Plan,0,23,SINGAPORE,39.0,9.75,F,33
432,2169,0,1,0.11360134184983894,0.8863986581501611,22375,60065,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.0,54.0,F,41
433,2170,0,1,0.21762384395215717,0.7823761560478428,25298,17555,C2B,Airlines,Online,Silver Plan,0,10,SINGAPORE,43.55,10.89,F,57
434,2173,0,1,0.461729934426242,0.538270065573758,12283,16820,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,4,SWITZERLAND,29.7,17.82,,31
435,2177,0,1,0.06759031029216533,0.9324096897078347,3680,58777,C2B,Airlines,Online,Silver Plan,0,22,SINGAPORE,163.0,40.75,M,35
436,2178,0,1,0.4193313754683904,0.5806686245316096,25551,37519,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,29,CHINA,64.0,0.0,,36
437,2187,0,1,0.1464230774206733,0.8535769225793267,8434,50533,C2B,Airlines,Online,Silver Plan,0,40,SINGAPORE,78.0,19.5,F,43
438,2193,0,1,0.10049908235988514,0.8995009176401149,8983,62572,C2B,Airlines,Online,Silver Plan,0,79,SINGAPORE,95.0,23.75,M,20
439,2197,0,1,0.2037525552754118,0.7962474447245882,41124,53131,C2B,Airlines,Online,Bronze Plan,0,42,SINGAPORE,32.0,8.0,M,41
440,2198,0,1,0.18232761016439158,0.8176723898356084,14560,33212,C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,23.5,5.88,F,21
441,2200,0,1,0.4152162675949177,0.5847837324050823,46465,32641,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,94,UNITED STATES,100.0,0.0,,31
442,2205,0,1,0.499107533034457,0.500892466965543,44317,56344,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,34,AUSTRALIA,86.0,0.0,,36
443,2206,0,1,0.30825399734357894,0.691746002656421,42508,31202,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,13.5,3.38,F,74
444,2213,0,1,0.18387091374928022,0.8161290862507198,256,37913,C2B,Airlines,Online,Bronze Plan,0,12,SINGAPORE,23.5,5.88,F,22
445,2214,0,1,0.2329742917625398,0.7670257082374602,50393,51639,C2B,Airlines,Online,Bronze Plan,0,49,SINGAPORE,39.0,9.75,F,62
446,2216,0,1,0.1337669834992783,0.8662330165007217,23001,58973,C2B,Airlines,Online,Silver Plan,0,13,SINGAPORE,62.0,15.5,M,20
447,2218,0,1,0.20729729207287984,0.7927027079271202,34134,26210,C2B,Airlines,Online,Bronze Plan,0,3,SINGAPORE,14.95,3.74,M,28
448,2220,0,1,0.16228576090193225,0.8377142390980677,40498,38989,C2B,Airlines,Online,Silver Plan,0,14,SINGAPORE,54.5,13.63,F,34
449,2223,0,1,0.1384684070354547,0.8615315929645453,22664,37598,C2B,Airlines,Online,Silver Plan,0,52,SINGAPORE,78.5,19.63,M,38
450,2227,0,1,0.20752463238403462,0.7924753676159654,26072,49576,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,27.0,6.75,M,38
451,2230,0,1,0.0945272249123651,0.9054727750876349,2135,54668,LWC,Travel Agency,Online,Annual Travel Protect Gold,0,385,UNITED STATES,256.2,166.53,M,39
452,2234,0,1,0.15182103757564025,0.8481789624243598,5616,29606,C2B,Airlines,Online,Bronze Plan,0,20,SINGAPORE,62.0,15.5,M,33
453,2244,0,1,0.3276099025459742,0.6723900974540258,50035,54404,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,34,UNITED KINGDOM,112.0,0.0,,36
454,2248,0,1,0.17162719964612572,0.8283728003538743,30521,58003,C2B,Airlines,Online,Bronze Plan,0,21,SINGAPORE,69.5,17.38,F,52
455,2258,0,1,0.17403570180909345,0.8259642981909066,25099,56956,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,29,JAPAN,50.5,32.83,F,31
456,2261,0,1,0.43543104340798067,0.5645689565920193,43408,28617,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,17,UNITED STATES,93.0,0.0,,29
457,2267,0,1,0.22912899861617952,0.7708710013838205,46961,29224,C2B,Airlines,Online,Bronze Plan,0,39,SINGAPORE,40.5,10.13,F,61
458,2288,0,1,0.15148888096716973,0.8485111190328303,45815,46919,C2B,Airlines,Online,Bronze Plan,0,26,SINGAPORE,69.5,17.38,F,39
459,2294,0,1,0.20877460356899114,0.7912253964310089,16375,58009,C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,32.4,8.1,F,43
460,2309,0,1,0.2239369713505558,0.7760630286494442,19739,29607,C2B,Airlines,Online,Bronze Plan,0,22,SINGAPORE,29.5,7.38,F,49
461,2311,0,1,0.28703522273392246,0.7129647772660775,19861,29474,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,38,BRUNEI DARUSSALAM,36.0,0.0,,36
462,2314,0,1,0.17554264974566758,0.8244573502543324,45978,29618,C2B,Airlines,Online,Bronze Plan,0,17,SINGAPORE,29.5,7.38,M,22
463,2317,0,1,0.2571687513389479,0.7428312486610521,25341,24378,C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,38.35,9.59,M,72
464,2318,0,1,0.13203430327062138,0.8679656967293786,27846,2723,C2B,Airlines,Online,Annual Silver Plan,0,364,SINGAPORE,201.0,50.25,F,44
465,2325,0,1,0.18614939408387055,0.8138506059161295,28449,58200,C2B,Airlines,Online,Bronze Plan,0,17,SINGAPORE,39.0,9.75,F,36
466,2331,0,1,0.23258596511061413,0.7674140348893859,21860,50195,C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,16.0,4.0,F,42
467,2333,0,1,0.37524924162160955,0.6247507583783904,4273,25330,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,51,SOUTH AFRICA,39.6,23.76,,31
468,2334,0,1,0.42181209988187696,0.578187900118123,26590,46608,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,30,TURKEY,85.0,0.0,,36
469,2345,0,1,0.26211862245430306,0.7378813775456969,35665,50378,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,23,CANADA,112.0,0.0,,52
470,2352,0,1,0.23825944466353277,0.7617405553364672,24709,30855,C2B,Airlines,Online,Bronze Plan,0,2,SINGAPORE,11.5,2.88,M,41
471,2354,0,1,0.2524041504881881,0.7475958495118119,20974,42836,C2B,Airlines,Online,Silver Plan,0,6,SINGAPORE,22.5,5.63,F,57
472,2359,0,1,0.1835867021523616,0.8164132978476384,48312,53138,C2B,Airlines,Online,Silver Plan,0,28,SINGAPORE,29.0,7.25,F,27
473,2361,0,1,0.18394708267768434,0.8160529173223157,47759,40234,C2B,Airlines,Online,Silver Plan,0,131,SINGAPORE,22.5,5.63,M,25
474,2367,0,1,0.1121999542272476,0.8878000457727524,14118,54357,C2B,Airlines,Online,Annual Silver Plan,0,373,SINGAPORE,216.0,54.0,F,40
475,2369,0,1,0.2275830699921999,0.7724169300078001,21435,56671,C2B,Airlines,Online,Bronze Plan,0,16,SINGAPORE,20.0,5.0,M,43
476,2370,0,1,0.3507694432192019,0.6492305567807981,12662,36028,LWC,Travel Agency,Online,Annual Travel Protect Silver,0,440,UNITED STATES,230.0,149.5,F,32
477,2374,0,1,0.46436091134770885,0.5356390886522912,17296,15333,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,15,UNITED KINGDOM,138.6,83.16,,51
478,2376,0,1,0.24093400654777497,0.759065993452225,23218,29612,C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,13.5,3.38,F,44
479,2381,0,1,0.11738435529601277,0.8826156447039872,17496,28923,C2B,Airlines,Online,Bronze Plan,0,35,SINGAPORE,89.0,22.25,M,29
480,2384,0,1,0.15701699942501923,0.8429830005749808,6512,17556,C2B,Airlines,Online,Silver Plan,0,11,SINGAPORE,53.95,13.49,F,30
481,2389,0,1,0.21167246659966943,0.7883275334003306,33857,125,C2B,Airlines,Online,Silver Plan,0,29,SINGAPORE,31.85,7.96,M,45
482,2393,0,1,0.37022400679982026,0.6297759932001797,29086,30852,ART,Airlines,Online,Value Plan,0,15,NEPAL,40.0,14.0,M,118
483,2398,0,1,0.21372674235394196,0.786273257646058,46487,28571,C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,18.0,4.5,F,34
484,2409,0,1,0.049334303888460496,0.9506656961115395,14635,17958,EPX,Travel Agency,Offline,2 way Comprehensive Plan,0,25,UNITED STATES,158.0,0.0,,118
485,2412,0,1,0.3234080532891904,0.6765919467108096,29781,44033,CCR,Travel Agency,Offline,Comprehensive Plan,0,30,THAILAND,29.0,9.57,F,56
486,2415,0,1,0.18869012899306536,0.8113098710069346,16883,44740,C2B,Airlines,Online,Bronze Plan,0,16,SINGAPORE,33.5,8.38,F,33
487,2418,0,1,0.2730844510084415,0.7269155489915585,4607,1029,KML,Travel Agency,Online,Value Plan,0,37,GERMANY,109.0,41.42,F,48
488,2419,0,1,0.18621488736213387,0.8137851126378661,22003,45852,C2B,Airlines,Online,Silver Plan,0,12,SINGAPORE,47.5,11.88,M,43
489,2423,0,1,0.4439056353806782,0.5560943646193218,22380,16666,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,116,UNITED STATES,101.0,0.0,,43
490,2426,0,1,0.4921557850134166,0.5078442149865834,311,27953,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,68,CHINA,37.0,0.0,,36
491,2433,0,1,0.4919005123044632,0.5080994876955368,5420,8380,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,37,CHINA,38.0,0.0,,36
492,2436,0,1,0.16954061846221025,0.8304593815377898,37258,44244,C2B,Airlines,Online,Silver Plan,0,22,SINGAPORE,72.0,18.0,F,53
493,2437,0,1,0.11096737553883906,0.8890326244611609,3133,44249,C2B,Airlines,Online,Annual Silver Plan,0,478,SINGAPORE,216.0,54.0,F,42
494,2440,0,1,0.1995660990815702,0.8004339009184298,36129,53574,C2B,Airlines,Online,Bronze Plan,0,30,SINGAPORE,39.0,9.75,M,44
495,2443,0,1,0.08208839509753074,0.9179116049024693,24580,43223,C2B,Airlines,Online,Annual Gold Plan,0,376,SINGAPORE,333.0,83.25,F,36
496,2447,0,1,0.13617023221329383,0.8638297677867062,24639,54191,C2B,Airlines,Online,Silver Plan,0,28,SINGAPORE,81.5,20.38,F,38
497,2460,0,1,0.12687643768875734,0.8731235623112427,14012,39500,C2B,Airlines,Online,Annual Silver Plan,0,374,SINGAPORE,194.5,48.63,F,35
498,2463,0,1,0.24682027581612342,0.7531797241838766,6170,17959,C2B,Airlines,Online,Bronze Plan,0,19,SINGAPORE,30.55,7.64,M,61
499,2464,0,1,0.27050037279750583,0.7294996272024942,38973,31058,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,29,ITALY,227.7,136.62,,45
500,2475,0,1,0.40299481778116086,0.5970051822188391,9789,53213,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,40,UNITED STATES,112.0,0.0,,37
501,2483,0,1,0.22198070898378253,0.7780192910162175,23943,28549,C2B,Airlines,Online,Bronze Plan,0,53,SINGAPORE,13.5,3.38,M,36
502,2489,0,1,0.17652673209173986,0.8234732679082601,47312,15389,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,48,NEPAL,41.0,0.0,,36
503,2491,0,1,0.4153701877061101,0.5846298122938899,38276,43562,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,25,UNITED STATES,96.0,0.0,,25
504,2493,0,1,0.1745618089204164,0.8254381910795836,33618,44935,C2B,Airlines,Online,Silver Plan,0,6,SINGAPORE,39.0,9.75,M,29
505,2495,0,1,0.3843492211274109,0.6156507788725891,33446,57019,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,21,ITALY,118.8,71.28,,33
506,2496,0,1,0.18128736667916756,0.8187126333208324,34670,35869,C2B,Airlines,Online,Bronze Plan,0,103,SINGAPORE,29.5,7.38,M,28
507,2499,0,1,0.2201528645053814,0.7798471354946186,30369,30467,C2B,Airlines,Online,Bronze Plan,0,17,SINGAPORE,13.5,3.38,F,34
508,2503,0,1,0.18861077473974752,0.8113892252602525,48702,53590,C2B,Airlines,Online,Silver Plan,0,5,SINGAPORE,22.5,5.63,F,24
509,2508,0,1,0.4989171065526824,0.5010828934473176,42948,50504,JZI,Airlines,Online,Basic Plan,0,112,CHINA,151.0,52.85,F,37
510,2510,0,1,0.1085054539687963,0.8914945460312037,32817,54209,C2B,Airlines,Online,Annual Silver Plan,0,384,SINGAPORE,216.0,54.0,M,37
511,2517,0,1,0.35735829929151264,0.6426417007084874,46622,45874,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,33,FRANCE,138.6,83.16,,47
512,2521,0,1,0.27611053201918856,0.7238894679808114,47403,45679,LWC,Travel Agency,Online,Annual Travel Protect Silver,0,366,CHINA,206.25,134.06,M,29
513,2538,0,1,0.23650234308211926,0.7634976569178807,31164,50516,C2B,Airlines,Online,Bronze Plan,0,4,SINGAPORE,16.2,4.05,F,44
514,2545,0,1,0.4878503718722307,0.5121496281277693,48318,26558,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,19,ITALY,69.3,41.58,,44
515,2546,0,1,0.15720028675504916,0.8427997132449508,6907,32845,C2B,Airlines,Online,Bronze Plan,0,36,SINGAPORE,47.0,11.75,F,25
516,2547,0,1,0.23348501272685396,0.766514987273146,9701,35223,C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,18.0,4.5,M,44
517,2551,0,1,0.48787030527550024,0.5121296947244998,2490,59750,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,39,"KOREA, REPUBLIC OF",55.0,0.0,,35
518,2557,0,1,0.10062372140345321,0.8993762785965468,24797,44253,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.0,54.0,F,29
519,2566,0,1,0.1988721278545249,0.8011278721454751,3738,55568,C2B,Airlines,Online,Silver Plan,0,37,SINGAPORE,29.0,7.25,M,36
520,2571,0,1,0.11921605857061512,0.8807839414293849,18451,50959,C2B,Airlines,Online,Annual Silver Plan,0,371,SINGAPORE,216.0,54.0,M,46
521,2578,0,1,0.4771057607119221,0.5228942392880779,11872,12787,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,CHINA,44.0,0.0,,36
522,2582,0,1,0.06255700974395106,0.9374429902560489,43644,29419,C2B,Airlines,Online,Bronze Plan,0,116,SINGAPORE,193.7,48.42,F,55
523,2586,0,1,0.2074122805688774,0.7925877194311226,2589,39694,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,16.0,4.0,M,29
524,2592,0,1,0.10736876221035285,0.8926312377896471,6595,11439,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.75,54.19,M,36
525,2598,0,1,0.15118856451648344,0.8488114354835166,10656,45116,C2B,Airlines,Online,Bronze Plan,0,33,SINGAPORE,69.5,17.38,M,39
526,2602,0,1,0.4718488169903957,0.5281511830096043,39134,26420,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,5,CHINA,46.0,0.0,,36
527,2603,0,1,0.17391146377943012,0.8260885362205699,5558,5992,C2B,Airlines,Online,Bronze Plan,0,12,SINGAPORE,38.35,9.59,M,28
528,2627,0,1,0.40633434310982985,0.5936656568901701,49141,62631,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,53,HONG KONG,78.0,0.0,,35
529,2629,0,1,0.13759358761666296,0.862406412383337,27065,27275,C2B,Airlines,Online,Silver Plan,0,12,SINGAPORE,70.85,17.71,F,30
530,2630,0,1,0.08284280162246171,0.9171571983775383,15922,49922,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,259.2,64.8,M,45
531,2631,0,1,0.4955004582017659,0.5044995417982341,36808,12794,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,62,CHINA,36.0,0.0,,36
532,2633,0,1,0.19281125218779793,0.8071887478122021,26823,4759,C2B,Airlines,Online,Bronze Plan,0,20,SINGAPORE,32.9,8.22,F,35
533,2638,0,1,0.1712527448594121,0.8287472551405879,34356,52610,C2B,Airlines,Online,Bronze Plan,0,16,SINGAPORE,39.0,9.75,F,27
534,2639,0,1,0.24152020083267778,0.7584797991673222,29866,60607,C2B,Airlines,Online,Bronze Plan,0,126,SINGAPORE,33.5,8.38,F,64
535,2641,0,1,0.1794867006035109,0.8205132993964891,32387,25283,C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,30.55,7.64,M,25
536,2643,0,1,0.0846626889957619,0.9153373110042381,1772,22883,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,252.85,63.21,F,42
537,2644,0,1,0.20183106848192423,0.7981689315180758,20311,59351,C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,16.0,4.0,F,26
538,2649,0,1,0.12245516670080525,0.8775448332991947,1063,28086,C2B,Airlines,Online,Bronze Plan,0,69,SINGAPORE,137.0,34.25,F,73
539,2658,0,1,0.48822274848085956,0.5117772515191404,19155,34613,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,47,CHINA,39.0,0.0,,36
540,2659,0,1,0.15235292886554197,0.847647071134458,30064,36021,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,3,MALAYSIA,27.0,17.55,M,22
541,2661,0,1,0.11454951959285031,0.8854504804071497,24308,30008,C2B,Airlines,Online,Silver Plan,0,32,SINGAPORE,100.5,25.13,F,36
542,2677,0,1,0.2014012657061618,0.7985987342938382,4662,38115,C2B,Airlines,Online,Silver Plan,0,6,SINGAPORE,18.5,4.63,F,28
543,2690,0,1,0.18835457397033606,0.8116454260296639,47960,26048,C2B,Airlines,Online,Bronze Plan,0,13,SINGAPORE,61.1,15.28,F,55
544,2693,0,1,0.0051297338756942645,0.9948702661243057,8320,55920,C2B,Airlines,Online,Gold Plan,0,194,SINGAPORE,515.0,128.75,M,24
545,2697,0,1,0.2937197050759456,0.7062802949240544,2527,29445,C2B,Airlines,Online,Gold Plan,0,38,SINGAPORE,49.0,12.25,M,31
546,2713,0,1,0.21603957866904167,0.7839604213309583,7689,15954,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,20.25,5.06,M,37
547,2720,0,1,0.4040960344419231,0.5959039655580769,6031,10248,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,60,ITALY,51.0,0.0,,26
548,2724,0,1,0.213771680624676,0.786228319375324,32815,62373,C2B,Airlines,Online,Bronze Plan,0,11,SINGAPORE,26.5,6.63,M,41
549,2734,0,1,0.2081302967783687,0.7918697032216313,50018,28557,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,18.0,4.5,F,31
550,2738,0,1,0.17802503142044612,0.8219749685795539,21343,48449,C2B,Airlines,Online,Silver Plan,0,17,SINGAPORE,62.0,15.5,F,50
551,2740,0,1,0.23455263395553094,0.7654473660444691,6462,42380,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,16.0,4.0,M,43
552,2749,0,1,0.44752220332028747,0.5524777966797125,7018,273,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,147,UNITED KINGDOM,64.0,0.0,,36
553,2756,0,1,0.3455240234290582,0.6544759765709418,36021,26941,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,19,FRANCE,138.6,83.16,,42
554,2782,0,1,0.11691421772508948,0.8830857822749105,11931,46713,EPX,Travel Agency,Offline,2 way Comprehensive Plan,0,7,MALAYSIA,20.0,0.0,,36
555,2787,0,1,0.1744506351662951,0.8255493648337049,33162,42820,C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,32.0,8.0,M,23
556,2791,0,1,0.4736575557084851,0.5263424442915149,7839,6047,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,39,"KOREA, REPUBLIC OF",61.0,0.0,,36
557,2798,0,1,0.20833534347030058,0.7916646565296994,35939,11243,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,40,CANADA,112.0,0.0,,26
558,2807,0,1,0.20005411967440623,0.7999458803255938,6675,48827,C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,21.0,5.25,F,29
559,2808,0,1,0.4931528768404504,0.5068471231595496,26841,19406,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,22,CHINA,38.0,0.0,,36
560,2827,0,1,0.08266085856456651,0.9173391414354335,20041,55306,LWC,Travel Agency,Online,Annual Travel Protect Gold,0,410,CHINA,204.6,132.99,M,43
561,2829,0,1,0.4333035155568513,0.5666964844431487,16169,22740,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,108,UNITED STATES,109.0,0.0,,47
562,2851,0,1,0.4998428395221165,0.5001571604778835,28431,8366,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,CHINA,36.0,0.0,,36
563,2853,0,1,0.1821984140880064,0.8178015859119936,39838,57328,C2B,Airlines,Online,Bronze Plan,0,43,SINGAPORE,33.5,8.38,F,30
564,2854,0,1,0.21871761641476817,0.7812823835852318,6878,29992,C2B,Airlines,Online,Bronze Plan,0,11,SINGAPORE,29.5,7.38,F,46
565,2856,0,1,0.10800025296036786,0.8919997470396321,42521,56876,C2B,Airlines,Online,Annual Gold Plan,0,384,SINGAPORE,333.0,83.25,M,63
566,2874,0,1,0.20927939425300124,0.7907206057469988,39564,48003,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,16.0,4.0,F,30
567,2877,0,1,0.14806170752578451,0.8519382924742155,39958,31815,C2B,Airlines,Online,Silver Plan,0,25,SINGAPORE,63.5,15.88,F,32
568,2882,0,1,0.08767376083913392,0.9123262391608661,26582,61473,C2B,Airlines,Online,Annual Gold Plan,0,364,SINGAPORE,333.0,83.25,M,42
569,2887,0,1,0.04825201101318022,0.9517479889868198,9539,31832,C2B,Airlines,Online,Annual Gold Plan,0,364,SINGAPORE,389.35,97.34,M,31
570,2888,0,1,0.2078093072211934,0.7921906927788066,47259,33418,C2B,Airlines,Online,Bronze Plan,0,104,SINGAPORE,29.5,7.38,F,43
571,2891,0,1,0.12045224941606769,0.8795477505839323,35737,35074,C2B,Airlines,Online,Silver Plan,0,31,SINGAPORE,100.5,25.13,F,41
572,2893,0,1,0.15596845031981155,0.8440315496801885,33851,51649,C2B,Airlines,Online,Silver Plan,0,27,SINGAPORE,46.8,11.7,M,24
573,2895,0,1,0.17288715897552598,0.827112841024474,48993,26211,C2B,Airlines,Online,Bronze Plan,0,27,SINGAPORE,69.55,17.39,M,53
574,2901,0,1,0.10618763906382611,0.8938123609361739,22112,7261,C2B,Airlines,Online,Bronze Plan,0,50,SINGAPORE,100.8,25.2,M,29
575,2902,0,1,0.25124827068459865,0.7487517293154013,48692,46263,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,21.0,5.25,M,55
576,2906,0,1,0.07785552465492507,0.9221444753450749,5564,28593,C2B,Airlines,Online,Annual Silver Plan,0,369,SINGAPORE,252.85,63.21,F,34
577,2909,0,1,0.48951951631166124,0.5104804836883388,3946,26396,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,28,CANADA,39.6,23.76,,52
578,2914,0,1,0.1686706375240411,0.8313293624759589,17196,12499,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,117,SOUTH AFRICA,123.0,0.0,,36
579,2918,0,1,0.20153841337864842,0.7984615866213516,5106,32015,C2B,Airlines,Online,Bronze Plan,0,16,SINGAPORE,29.5,7.38,F,37
580,2921,0,1,0.10612596833472443,0.8938740316652756,6593,31502,C2B,Airlines,Online,Bronze Plan,0,55,SINGAPORE,94.5,23.63,F,24
581,2924,0,1,0.1472475713960052,0.8527524286039948,34935,37310,C2B,Airlines,Online,Bronze Plan,0,26,SINGAPORE,62.0,15.5,F,30
582,2930,0,1,0.1764829034031028,0.8235170965968972,1841,32695,C2B,Airlines,Online,Bronze Plan,0,27,SINGAPORE,47.0,11.75,M,37
583,2936,0,1,0.1641750072341751,0.8358249927658249,47441,59540,C2B,Airlines,Online,Bronze Plan,0,24,SINGAPORE,45.5,11.38,M,28
584,2939,0,1,0.20372133030516937,0.7962786696948306,23489,45543,C2B,Airlines,Online,Bronze Plan,0,20,SINGAPORE,19.2,4.8,F,30
585,2944,0,1,0.39128355996987174,0.6087164400301283,6532,22184,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,17,UNITED STATES,112.0,0.0,,32
586,2957,0,1,0.3841442912528211,0.6158557087471789,6493,44800,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,180,UNITED KINGDOM,86.0,0.0,,36
587,2958,0,1,0.1800078975413144,0.8199921024586856,7068,19870,C2B,Airlines,Online,Bronze Plan,0,16,SINGAPORE,29.9,7.47,M,25
588,2962,0,1,0.41425923146263555,0.5857407685373645,25206,27338,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,76,CANADA,33.0,0.0,,35
589,2979,0,1,0.46540525730740734,0.5345947426925927,42718,35112,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,13,CHINA,56.0,0.0,,44
590,2984,0,1,0.2051048920435422,0.7948951079564578,29214,33182,C2B,Airlines,Online,Bronze Plan,0,2,SINGAPORE,11.5,2.88,M,24
591,2986,0,1,0.48016647393382283,0.5198335260661772,2388,31558,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,21,UNITED STATES,83.0,0.0,,35
592,2995,0,1,0.14199815379121505,0.858001846208785,43962,21718,C2B,Airlines,Online,Silver Plan,0,42,SINGAPORE,54.6,13.65,M,21
593,2996,0,1,0.1960544722951364,0.8039455277048636,27511,60027,C2B,Airlines,Online,Bronze Plan,0,37,SINGAPORE,32.5,8.13,M,37
594,2997,0,1,0.25046174193115467,0.7495382580688453,6366,57152,C2B,Airlines,Online,Bronze Plan,0,12,SINGAPORE,20.0,5.0,F,54
595,2998,0,1,0.045587171930106196,0.9544128280698938,34622,24556,C2B,Airlines,Online,Annual Gold Plan,0,373,SINGAPORE,389.35,97.34,M,26
596,3006,0,1,0.3530601791644158,0.6469398208355842,19346,55543,CCR,Travel Agency,Offline,Comprehensive Plan,0,6,THAILAND,29.0,9.57,F,67
597,3007,0,1,0.4283243096229661,0.5716756903770339,8176,13638,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,74,UNITED KINGDOM,73.0,0.0,,36
598,3025,0,1,0.4190312933541621,0.5809687066458379,40896,50102,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,45,UNITED STATES,112.0,0.0,,43
599,3026,0,1,0.26242517435087287,0.7375748256491271,25426,59859,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,28,UNITED KINGDOM,267.3,160.38,,41
